"","domain_id","PC1","PC2","PC3","name","group","link","country","party","status","euro_domeniu_nume"
"134",2,-0.0350103868343268,0.0219560398242684,0.00329589970197164,"William (The Earl of) DARTMOUTH","EFDD","https://www.votewatch.eu/en/term8-william-the-earl-of-dartmouth-2.html","United Kingdom","Independent","Active","Agriculture"
"135",2,-0.034994234604052,-0.0140414071335745,0.038280562747283,"Rachida DATI","EPP","https://www.votewatch.eu/en/term8-rachida-dati-2.html","France","Les Républicains","Active","Agriculture"
"136",2,-0.0351058589340401,0.00762713328445009,-0.0103392274583866,"Philippe DE BACKER","ALDE/ADLE","https://www.votewatch.eu/en/term8-philippe-de-backer-2.html","Belgium","Open Vlaamse Liberalen en Democraten","Inactive","Agriculture"
"137",2,-0.0351061979890781,-0.0207750862818787,0.00123048899270283,"Paolo DE CASTRO","S&D","https://www.votewatch.eu/en/term8-paolo-de-castro-2.html","Italy","Partito Democratico","Active","Agriculture"
"138",2,-0.0347542494854876,0.0248870452577554,-0.0119880642513129,"Marcel de GRAAFF","ENF","https://www.votewatch.eu/en/term8-marcel-de-graaff-2.html","Netherlands","Partij voor de Vrijheid","Active","Agriculture"
"139",2,-0.0350239764599879,-0.0134879597972212,0.0397564092016615,"Angélique DELAHAYE","EPP","https://www.votewatch.eu/en/term8-angelique-delahaye-2.html","France","Les Républicains","Active","Agriculture"
"140",2,-0.035038810382005,-0.0136608858963727,0.0390356931728127,"Andor DELI","EPP","https://www.votewatch.eu/en/term8-andor-deli-2.html","Hungary","Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt","Active","Agriculture"
"141",2,-0.0349384129089285,-0.0226509367790641,-0.0398417217023047,"Karima DELLI","Greens/EFA","https://www.votewatch.eu/en/term8-karima-delli-2.html","France","Europe Écologie","Active","Agriculture"
"142",2,-0.0350824947122641,-0.0272498739514237,-0.00887466733972877,"Mady DELVAUX","S&D","https://www.votewatch.eu/en/term8-mady-delvaux.html","Luxembourg","Parti ouvrier socialiste luxembourgeois","Active","Agriculture"
"143",2,-0.0346970193241621,-0.00929243359305097,-0.0295575504730464,"Fabio DE MASI","GUE-NGL","https://www.votewatch.eu/en/term8-fabio-de-masi-2.html","Germany","DIE LINKE.","Inactive","Agriculture"
"144",2,-0.0350529518861619,-0.00857351793008205,0.011626724275519,"Mark DEMESMAEKER","ECR","https://www.votewatch.eu/en/term8-mark-demesmaeker-2.html","Belgium","Nieuw-Vlaamse Alliantie","Active","Agriculture"
"145",2,-0.0350165957728492,-0.0245425093561432,-0.0136767157242871,"Isabella DE MONTE","S&D","https://www.votewatch.eu/en/term8-isabella-de-monte-2.html","Italy","Partito Democratico","Active","Agriculture"
"146",2,-0.0348319446924859,-0.0256749939094741,0.00629644945497113,"Jean-Paul DENANOT","S&D","https://www.votewatch.eu/en/term8-jean-paul-denanot-2.html","France","Parti Socialiste","Inactive","Agriculture"
"147",2,-0.0350611718800928,-0.0189779318981801,0.0197694649931363,"Gérard DEPREZ","ALDE/ADLE","https://www.votewatch.eu/en/term8-gerard-deprez-2.html","Belgium","Mouvement Réformateur","Active","Agriculture"
"148",2,-0.0349121027157495,-0.00635994898488301,0.0134938562046326,"Marielle de SARNEZ","ALDE/ADLE","https://www.votewatch.eu/en/term8-marielle-de-sarnez-2.html","France","Mouvement Démocrate","Inactive","Agriculture"
"149",2,-0.0350172222518488,-0.00623867919832372,0.0381369722625507,"Albert DESS","EPP","https://www.votewatch.eu/en/term8-albert-dess-2.html","Germany","Christlich-Soziale Union in Bayern e.V.","Active","Agriculture"
"150",2,-0.0351770382295121,-0.00863653702080879,0.00947353666909679,"Tamás DEUTSCH","EPP","https://www.votewatch.eu/en/term8-tamas-deutsch-2.html","Hungary","Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt","Active","Agriculture"
"151",2,-0.034964024850942,0.0237217375088135,0.02832741195935,"Nirj DEVA","ECR","https://www.votewatch.eu/en/term8-nirj-deva-2.html","United Kingdom","Conservative Party","Active","Agriculture"
"152",2,-0.0351365240467359,-0.0102602111041605,0.00644640467598514,"Mircea DIACONU","ALDE/ADLE","https://www.votewatch.eu/en/term8-mircea-diaconu-2.html","Romania","Independent","Active","Agriculture"
"153",2,-0.0351629980215039,-0.01219736128275,0.0254287556117987,"Agustín DÍAZ DE MERA GARCÍA CONSUEGRA","EPP","https://www.votewatch.eu/en/term8-agustin-diaz-de-mera-garcia-consuegra-2.html","Spain","Partido Popular","Active","Agriculture"
"154",2,-0.0350494220932573,-0.00684048072033308,0.0293208018803186,"Martina DLABAJOVÁ","ALDE/ADLE","https://www.votewatch.eu/en/term8-martina-dlabajova-2.html","Czech Republic","Ano 2011","Active","Agriculture"
"155",2,-0.0348262061654952,-0.00553661124832802,-0.0110257927598693,"Anneliese DODDS","S&D","https://www.votewatch.eu/en/term8-anneliese-dodds-2.html","United Kingdom","Labour Party","Inactive","Agriculture"
"156",2,-0.0349258780601238,0.0249735952341456,0.0287198022188913,"Diane DODDS","NI","https://www.votewatch.eu/en/term8-diane-dodds-2.html","United Kingdom","Democratic Unionist Party","Active","Agriculture"
"157",2,-0.0348805098550408,0.0231698212268653,0.00596106188509099,"Jørn DOHRMANN","ECR","https://www.votewatch.eu/en/term8-j-rn-dohrmann-2.html","Denmark","Dansk Folkeparti","Active","Agriculture"
"158",2,-0.0351197246984063,-0.0113781218627734,0.0331123920367124,"Herbert DORFMANN","EPP","https://www.votewatch.eu/en/term8-herbert-dorfmann-2.html","Italy","Südtiroler Volkspartei","Active","Agriculture"
"159",2,-0.0350226850443325,-0.00736026421061407,-0.0135238865680802,"Mireille D'ORNANO","EFDD","https://www.votewatch.eu/en/term8-mireille-d-ornano-2.html","France","Les Patriotes","Active","Agriculture"
"160",2,-0.0352252974832478,0.010633619946963,0.00779413498022865,"Damian DRĂGHICI","S&D","https://www.votewatch.eu/en/term8-damian-draghici-2.html","Romania","Independent","Active","Agriculture"
"161",2,-0.0353006308429003,0.0143487833281558,-0.00833867880091838,"Andrzej DUDA","ECR","https://www.votewatch.eu/en/term8-andrzej-duda.html","Poland","Prawo i Sprawiedliwość","Inactive","Agriculture"
"162",2,-0.0349249023897679,0.000403073985784588,-0.00231880419782864,"Ian DUNCAN","ECR","https://www.votewatch.eu/en/term8-ian-duncan-2.html","United Kingdom","Conservative Party","Inactive","Agriculture"
"163",2,-0.0350393647995394,-0.0173266917648953,-0.0374262173848853,"Pascal DURAND","Greens/EFA","https://www.votewatch.eu/en/term8-pascal-durand-2.html","France","Europe Écologie","Active","Agriculture"
"164",2,-0.0349516093902065,0.0213850354922149,0.028075044490593,"Angel DZHAMBAZKI","ECR","https://www.votewatch.eu/en/term8-angel-dzhambazki-2.html","Bulgaria","VMRO","Active","Agriculture"
"165",2,-0.034966757282007,-0.00653397127889195,-0.0427118862021296,"Stefan ECK","GUE-NGL","https://www.votewatch.eu/en/term8-stefan-eck-2.html","Germany","Independent","Active","Agriculture"
"166",2,-0.0351691570153557,-0.00940772114926949,0.026248525210369,"Christian EHLER","EPP","https://www.votewatch.eu/en/term8-christian-ehler-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Agriculture"
"167",2,-0.0350762025817383,-0.0157310672214421,-0.0338492179482657,"Bas EICKHOUT","Greens/EFA","https://www.votewatch.eu/en/term8-bas-eickhout-2.html","Netherlands","GroenLinks","Active","Agriculture"
"168",2,-0.0352232737131589,0.0074984582803707,0.0136197358826538,"Frank ENGEL","EPP","https://www.votewatch.eu/en/term8-frank-engel-2.html","Luxembourg","Parti chrétien social luxembourgeois","Active","Agriculture"
"169",2,-0.0350480328187899,0.00218450801774753,-0.0119691052919954,"Georgios EPITIDEIOS","NI","https://www.votewatch.eu/en/term8-georgios-epitideios-2.html","Greece","Popular Association – Golden Dawn","Active","Agriculture"
"170",2,-0.0351914477538252,-0.00812876401201585,0.0246571364770763,"Norbert ERDŐS","EPP","https://www.votewatch.eu/en/term8-norbert-erdos-2.html","Hungary","Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt","Active","Agriculture"
"171",2,-0.0350450033126749,0.0108098149780111,-0.0258594242518131,"Peter ERIKSSON","Greens/EFA","https://www.votewatch.eu/en/term8-peter-eriksson-2.html","Sweden","Miljöpartiet de gröna","Inactive","Agriculture"
"172",2,-0.035052411722823,-0.0122160618408374,-0.0382339268196206,"Cornelia ERNST","GUE-NGL","https://www.votewatch.eu/en/term8-cornelia-ernst-2.html","Germany","DIE LINKE.","Active","Agriculture"
"173",2,-0.0351707680849282,-0.0199013265538367,-0.00213181051729598,"Ismail ERTUG","S&D","https://www.votewatch.eu/en/term8-ismail-ertug-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Agriculture"
"174",2,-0.0351888985383419,-0.00915092870770988,0.0269439439882763,"Rosa ESTARÀS FERRAGUT","EPP","https://www.votewatch.eu/en/term8-rosa-estaras-ferragut-2.html","Spain","Partido Popular","Active","Agriculture"
"175",2,-0.0350729103756054,0.0230813179837922,-0.00350634857828094,"Bill ETHERIDGE","EFDD","https://www.votewatch.eu/en/term8-bill-etheridge-2.html","United Kingdom","The Brexit Party","Active","Agriculture"
"176",2,-0.0351274570394222,-0.0140349142359897,-0.0298705579954167,"Jill EVANS","Greens/EFA","https://www.votewatch.eu/en/term8-jill-evans-2.html","United Kingdom","Plaid Cymru - Party of Wales","Active","Agriculture"
"177",2,-0.0350723920205764,-0.013387404394341,-0.0405694185893793,"Eleonora EVI","EFDD","https://www.votewatch.eu/en/term8-eleonora-evi-2.html","Italy","Movimento 5 Stelle","Active","Agriculture"
"178",2,-0.0352053924460253,-0.0155325303933647,0.00231383404284587,"Tanja FAJON","S&D","https://www.votewatch.eu/en/term8-tanja-fajon-2.html","Slovenia","Socialni demokrati","Active","Agriculture"
"179",2,-0.0352172395283722,0.015866499018048,-0.00856067936693189,"Nigel FARAGE","EFDD","https://www.votewatch.eu/en/term8-nigel-farage-2.html","United Kingdom","The Brexit Party","Active","Agriculture"
"180",2,-0.0351433200422737,-0.0141036954748457,-0.0083096039876235,"José Inácio FARIA","EPP","https://www.votewatch.eu/en/term8-jose-inacio-faria-2.html","Portugal","Partido da Terra","Active","Agriculture"
"181",2,-0.0351574642854879,-0.00306987706802223,0.0202739158464507,"Fredrick FEDERLEY","ALDE/ADLE","https://www.votewatch.eu/en/term8-fredrick-federley-2.html","Sweden","Centerpartiet","Active","Agriculture"
"182",2,-0.035218453046068,-0.00593812293825022,0.0116822078605654,"Markus FERBER","EPP","https://www.votewatch.eu/en/term8-markus-ferber-2.html","Germany","Christlich-Soziale Union in Bayern e.V.","Active","Agriculture"
"183",2,-0.0352068902430564,-0.00745309039476286,0.0246420168046313,"José Manuel FERNANDES","EPP","https://www.votewatch.eu/en/term8-jose-manuel-fernandes-2.html","Portugal","Partido Social Democrata","Active","Agriculture"
"184",2,-0.0352053761733945,-0.0164155630983736,0.010118903530945,"Jonás FERNÁNDEZ","S&D","https://www.votewatch.eu/en/term8-jonas-fernandez.html","Spain","Partido Socialista Obrero Español","Active","Agriculture"
"185",2,-0.03507818154095,-0.00249805458965604,-0.00521147849374416,"Edouard FERRAND","ENF","https://www.votewatch.eu/en/term8-edouard-ferrand-2.html","France","Front national","Inactive","Agriculture"
"186",2,-0.0350970989349752,-0.0112546122055741,-0.038926944051302,"Laura FERRARA","EFDD","https://www.votewatch.eu/en/term8-laura-ferrara-2.html","Italy","Movimento 5 Stelle","Active","Agriculture"
"187",2,-0.0351701882457467,0.00850379339796541,0.00247400922377783,"Elisa FERREIRA","S&D","https://www.votewatch.eu/en/term8-elisa-ferreira-2.html","Portugal","Partido Socialista","Inactive","Agriculture"
"188",2,-0.035114120729405,-0.00945344020236144,-0.0258664265405678,"João FERREIRA","GUE-NGL","https://www.votewatch.eu/en/term8-joao-ferreira-2.html","Portugal","Partido Comunista Português","Active","Agriculture"
"189",2,-0.0350883535688836,0.0254626969197331,-0.00903397664544737,"Raymond FINCH","EFDD","https://www.votewatch.eu/en/term8-raymond-finch-2.html","United Kingdom","United Kingdom Independence Party","Active","Agriculture"
"190",2,-0.0352312935521325,-0.00672685571920257,0.0221430044311612,"Santiago FISAS AYXELÀ","EPP","https://www.votewatch.eu/en/term8-santiago-fisas-ayxela-2.html","Spain","Partido Popular","Active","Agriculture"
"191",2,-0.0351427493097103,0.0203638354472183,0.00815357743114111,"Raffaele FITTO","ECR","https://www.votewatch.eu/en/term8-raffaele-fitto-2.html","Italy","Conservatori e Riformisti","Active","Agriculture"
"192",2,-0.035166443464909,0.00505755499191897,0.00786796805945184,"Christofer FJELLNER","EPP","https://www.votewatch.eu/en/term8-christofer-fjellner-2.html","Sweden","Moderaterna","Active","Agriculture"
"193",2,-0.0351544756153298,-0.0118521162061278,-0.0237280183009023,"Luke Ming FLANAGAN","GUE-NGL","https://www.votewatch.eu/en/term8-luke-ming-flanagan-2.html","Ireland","Independent","Active","Agriculture"
"194",2,-0.0352561539242227,-0.0113860361859008,0.00289225841813262,"Monika BEŇOVÁ","S&D","https://www.votewatch.eu/en/term8-monika-benova.html","Slovakia","SMER-Sociálna demokracia","Active","Agriculture"
"195",2,-0.0352393850385896,-0.0119346651211921,-0.000287578610566509,"Knut FLECKENSTEIN","S&D","https://www.votewatch.eu/en/term8-knut-fleckenstein-2.html","Germany","Sozialdemokratische Partei Deutschlands","Active","Agriculture"
"196",2,-0.0352233863421874,-0.00124037651066009,0.0178511473706329,"Karl-Heinz FLORENZ","EPP","https://www.votewatch.eu/en/term8-karl-heinz-florenz-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Agriculture"
"197",2,-0.0351226671819834,-0.00221688080942961,-0.00834898336517129,"Lorenzo FONTANA  This person became MEP later than the general start of the term.","ENF","https://www.votewatch.eu/en/term8-lorenzo-fontana.html","Italy","Lega Nord","Inactive","Agriculture"
"198",2,-0.0351575255344217,0.000150441524987843,0.00283117323921049,"Vicky FORD","ECR","https://www.votewatch.eu/en/term8-vicky-ford-2.html","United Kingdom","Conservative Party","Inactive","Agriculture"
"199",2,-0.0351518277477533,-0.0101353997504323,-0.0302319056501219,"Eleonora FORENZA","GUE-NGL","https://www.votewatch.eu/en/term8-eleonora-forenza-2.html","Italy","Lista Tsipras-L'Altra Europa","Active","Agriculture"
"200",2,-0.0351634237534287,0.0217862554954413,0.00593642411856588,"Jacqueline FOSTER","ECR","https://www.votewatch.eu/en/term8-jacqueline-foster-2.html","United Kingdom","Conservative Party","Active","Agriculture"
"201",2,-0.0351970536069614,0.00879250189036814,-0.0134769411146741,"Anna Elżbieta FOTYGA","ECR","https://www.votewatch.eu/en/term8-anna-elzbieta-fotyga-2.html","Poland","Prawo i Sprawiedliwość","Active","Agriculture"
"202",2,-0.0351427206493974,0.00384642819022987,-0.0102960334284319,"Lampros FOUNTOULIS","NI","https://www.votewatch.eu/en/term8-lampros-fountoulis-2.html","Greece","Popular Association – Golden Dawn","Active","Agriculture"
"203",2,-0.0350711199801817,0.0231377771625731,0.023830546375348,"Ashley FOX","ECR","https://www.votewatch.eu/en/term8-ashley-fox-2.html","United Kingdom","Conservative Party","Active","Agriculture"
"204",2,-0.0352428836983874,-0.0138106652505132,-0.00877849804885471,"Eugen FREUND","S&D","https://www.votewatch.eu/en/term8-eugen-freund-2.html","Austria","Sozialdemokratische Partei Österreichs","Active","Agriculture"
"205",2,-0.0352408138238371,-0.013029181188726,0.00841044385797913,"Doru-Claudian FRUNZULICĂ","S&D","https://www.votewatch.eu/en/term8-doru-claudian-frunzulica-2.html","Romania","Partidul Social Democrat","Active","Agriculture"
"206",2,-0.0351241796938003,-0.000507049669717307,0.0097332049197486,"Mariya GABRIEL","EPP","https://www.votewatch.eu/en/term8-mariya-gabriel-2.html","Bulgaria","Citizens for European Development of Bulgaria","Inactive","Agriculture"
"207",2,-0.035254941144873,-0.0044816666812335,0.019842602270481,"Michael GAHLER","EPP","https://www.votewatch.eu/en/term8-michael-gahler-2.html","Germany","Christlich Demokratische Union Deutschlands","Active","Agriculture"
"208",2,-0.0352589825025315,-0.00389848435947302,0.0175332729412796,"Kinga GÁL","EPP","https://www.votewatch.eu/en/term8-kinga-gal-2.html","Hungary","Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt","Active","Agriculture"
"209",2,-0.0351680411721791,-5.52369745269446e-05,0.00550922493252335,"Ildikó GÁLL-PELCZ","EPP","https://www.votewatch.eu/en/term8-ildiko-gall-pelcz-2.html","Hungary","Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt","Inactive","Agriculture"
"210",2,-0.0352440543206289,-0.00476452308445885,0.0214954683370305,"Francesc GAMBÚS","EPP","https://www.votewatch.eu/en/term8-francesc-gambus-2.html","Spain","-","Active","Agriculture"
"211",2,-0.035252469919877,-0.0120392346121523,0.00802009575507939,"Iratxe GARCÍA PÉREZ","S&D","https://www.votewatch.eu/en/term8-iratxe-garcia-perez-2.html","Spain","Partido Socialista Obrero Español","Active","Agriculture"
"212",2,-0.0352487345855319,-0.0119759768233149,0.010657619277311,"Eider GARDIAZABAL RUBIAL","S&D","https://www.votewatch.eu/en/term8-eider-gardiazabal-rubial-2.html","Spain","Partido Socialista Obrero Español","Active","Agriculture"
"213",2,-0.0352425344655126,-0.00310948081608539,0.0215013947921886,"Elisabetta GARDINI","EPP","https://www.votewatch.eu/en/term8-elisabetta-gardini-2.html","Italy","Forza Italia","Active","Agriculture"
"214",2,-0.0352832648871812,-0.00978792935836359,0.00447579455280538,"Enrico GASBARRA","S&D","https://www.votewatch.eu/en/term8-enrico-gasbarra-2.html","Italy","Partito Democratico","Active","Agriculture"
